1,1,56.46,61.58,119.72,57.8,1,1,1.0
1,2,0.0,10.39,19.3,37.11,1,1,1.0
1,3,91.96,0.0,222.94,62.4,1,1,1.0
1,4,314.9,0.0,396.33000000000004,113.6,1,1,1.0
2,1,40.54,58.72,118.58000000000001,56.34,1,1,1.0
2,2,0.0,10.39,19.3,37.11,1,1,1.0
2,3,91.96,0.0,222.94,62.4,1,1,1.0
2,4,314.26,0.0,396.33000000000004,113.6,1,1,1.0
3,1,24.62,55.86,117.44,54.879999999999995,1,1,1.0
3,2,0.0,10.39,19.3,37.11,1,1,1.0
3,3,91.96,0.0,222.94,62.4,1,1,1.0
3,4,313.61,0.0,396.34000000000003,113.6,1,1,1.0
4,1,8.7,53.0,116.3,53.42,1,1,1.0
4,3,91.96,0.0,222.94,62.4,1,1,1.0
4,4,312.97,0.0,396.3299999999999,113.6,1,1,1.0
5,1,7.25,51.81,100.69,50.28999999999999,1,1,1.0
5,3,91.96,0.0,222.94,62.4,1,1,1.0
5,4,312.33,0.0,396.33,113.6,1,1,1.0
6,1,5.8,50.63,85.09,47.15,1,1,1.0
6,3,91.96,0.0,222.94,62.4,1,1,1.0
6,4,311.69,0.0,396.33,113.6,1,1,1.0
7,1,4.35,49.44,69.48,44.019999999999996,1,1,1.0
7,3,91.96,0.0,222.94,62.4,1,1,1.0
7,4,311.05,0.0,396.33,113.6,1,1,1.0
8,1,2.9,48.26,53.870000000000005,40.88,1,1,1.0
8,3,91.96,0.0,222.94,62.4,1,1,1.0
8,4,310.4,0.0,396.33000000000004,113.6,1,1,1.0
9,1,1.45,47.07,38.26,37.74999999999999,1,1,1.0
9,3,91.96,0.0,222.94,62.4,1,1,1.0
9,4,309.76,0.0,396.33000000000004,113.6,1,1,1.0
10,1,0.0,45.89,22.65,34.61,1,1,1.0
10,3,91.96,0.0,222.94,62.4,1,1,1.0
10,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
10,5,914.35,195.34,45.64999999999998,65.22999999999999,1,1,1.0
11,3,91.96,0.0,222.94,62.4,1,1,1.0
11,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
11,5,869.8,177.2,90.20000000000005,90.0,1,1,1.0
12,3,91.96,0.0,222.94,62.4,1,1,1.0
12,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
12,5,823.95,167.7,136.04999999999995,99.5,1,1,1.0
13,3,91.96,0.0,222.94,62.4,1,1,1.0
13,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
13,5,778.1,158.2,181.89999999999998,109.0,1,1,1.0
14,3,91.96,0.0,222.94,62.4,1,1,1.0
14,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
14,5,738.88,149.12,221.12,112.27999999999997,1,1,1.0
15,3,91.96,0.0,222.94,62.4,1,1,1.0
15,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
15,5,699.66,140.03,260.34000000000003,115.57,1,1,1.0
15,6,0.0,166.44,32.51,83.39000000000001,1,1,1.0
16,3,91.96,0.0,222.94,62.4,1,1,1.0
16,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
16,5,663.33,133.76,254.89,112.76000000000002,1,1,1.0
16,6,0.0,168.75,53.99,92.98000000000002,1,1,1.0
17,3,91.96,0.0,222.94,62.4,1,1,1.0
17,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
17,5,627.0,127.48,249.44000000000005,109.96,1,1,1.0
17,6,0.0,171.06,75.47,102.56,1,1,1.0
18,3,91.96,0.0,222.94,62.4,1,1,1.0
18,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
18,5,590.67,121.21,243.99,107.15000000000002,1,1,1.0
18,6,0.0,173.38,96.95,112.13,1,1,1.0
19,3,91.96,0.0,222.94,62.4,1,1,1.0
19,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
19,5,554.34,114.93,238.53999999999996,104.35,1,1,1.0
19,6,0.0,175.69,118.42,121.72000000000003,1,1,1.0
20,3,91.96,0.0,222.94,62.4,1,1,1.0
20,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
20,5,518.01,108.66,233.09000000000003,101.53999999999999,1,1,1.0
20,6,0.0,178.0,139.9,131.3,1,1,1.0
21,3,91.96,0.0,222.94,62.4,1,1,1.0
21,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
21,5,490.35,104.94,224.0,97.84,1,1,1.0
21,6,9.7,188.32,160.33,135.82999999999998,1,1,1.0
22,3,91.96,0.0,222.94,62.4,1,1,1.0
22,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
22,5,462.69,101.23,214.91000000000003,94.11999999999999,1,1,1.0
22,6,19.4,198.64,180.75,140.36,1,1,1.0
23,3,91.96,0.0,222.94,62.4,1,1,1.0
23,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
23,5,435.03,97.51,205.82000000000005,90.42,1,1,1.0
23,6,29.1,208.96,201.18,144.89000000000001,1,1,1.0
24,3,91.96,0.0,222.94,62.4,1,1,1.0
24,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
24,5,407.37,93.8,196.73000000000002,86.7,1,1,1.0
24,6,38.81,219.28,221.58999999999997,149.42,1,1,1.0
25,3,91.96,0.0,222.94,62.4,1,1,1.0
25,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
25,5,383.75,89.5,190.47000000000003,84.06,1,1,1.0
25,6,67.21,231.17,238.77000000000004,159.17,1,1,1.0
26,3,91.96,0.0,222.94,62.4,1,1,1.0
26,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
26,5,360.14,85.21,184.20000000000005,81.41000000000001,1,1,1.0
26,6,95.61,243.06,255.95,168.92000000000002,1,1,1.0
27,3,91.96,0.0,222.94,62.4,1,1,1.0
27,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
27,5,336.52,80.92,177.94000000000005,78.76,1,1,1.0
27,6,124.02,254.95,273.12,178.67000000000002,1,1,1.0
28,3,91.96,0.0,222.94,62.4,1,1,1.0
28,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
28,5,312.91,76.62,171.66999999999996,76.12,1,1,1.0
28,6,152.42,266.84,290.30000000000007,188.42000000000002,1,1,1.0
29,3,91.96,0.0,222.94,62.4,1,1,1.0
29,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
29,5,289.29,72.33,165.40999999999997,73.47000000000001,1,1,1.0
29,6,180.83,278.73,307.47,198.16999999999996,1,1,1.0
29,7,911.05,183.78,48.950000000000045,74.30999999999997,1,1,1.0
30,3,91.96,0.0,222.94,62.4,1,1,1.0
30,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
30,5,270.58,69.85,160.72000000000003,71.82,1,1,1.0
30,6,220.18,294.7,336.65000000000003,203.23000000000002,1,1,1.0
30,7,865.36,173.59,94.63999999999999,82.02000000000001,1,1,1.0
31,3,91.96,0.0,222.94,62.4,1,1,1.0
31,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
31,5,251.86,67.37,156.03999999999996,70.16,1,1,1.0
31,6,259.54,310.66,365.83,208.31,1,1,1.0
31,7,819.68,163.39,140.32000000000005,89.75,1,1,1.0
32,3,91.96,0.0,222.94,62.4,1,1,1.0
32,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
32,5,233.15,64.9,151.35,68.5,1,1,1.0
32,6,298.9,326.62,395.0,213.38,1,1,1.0
32,7,774.0,153.2,186.0,97.46000000000001,1,1,1.0
33,3,91.96,0.0,222.94,62.4,1,1,1.0
33,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
33,5,217.62,62.25,147.06,66.69,1,1,1.0
33,6,367.76,351.06,379.36,188.94,1,1,1.0
33,7,735.03,143.46,193.09000000000003,97.28999999999999,1,1,1.0
34,3,91.96,0.0,222.94,62.4,1,1,1.0
34,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
34,5,202.1,59.61,142.76000000000002,64.87,1,1,1.0
34,6,436.62,375.5,363.72,164.5,1,1,1.0
34,7,696.06,133.71,200.18000000000006,97.13,1,1,1.0
35,3,91.96,0.0,222.94,62.4,1,1,1.0
35,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
35,5,186.58,56.97,138.46,63.05,1,1,1.0
35,6,505.49,399.94,348.06999999999994,140.06,1,1,1.0
35,7,657.08,123.97,207.27999999999997,96.94999999999999,1,1,1.0
36,3,91.96,0.0,222.94,62.4,1,1,1.0
36,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
36,5,171.05,54.33,134.17000000000002,61.230000000000004,1,1,1.0
36,6,574.35,424.38,332.42999999999995,115.62,1,1,1.0
36,7,618.11,114.23,214.37,96.77999999999999,1,1,1.0
37,3,91.96,0.0,222.94,62.4,1,1,1.0
37,4,309.12,0.0,396.33000000000004,113.6,1,1,1.0
37,5,155.53,51.69,129.86999999999998,59.41,1,1,1.0
37,6,643.21,448.83,316.78999999999996,91.17000000000002,1,1,1.0
